energy,danceability,valence,liveness,instrumentalness,acousticness,speechiness,On_chart,Cluster
0.534,0.561,0.453,0.194,6.59e-05,0.418,0.0645,1,0
0.775,0.647,0.544,0.3,4.84e-06,0.0769,0.0346,1,7
0.907,0.7240000000000001,0.962,0.0824,4.97e-06,0.0187,0.0632,1,5
0.7709999999999999,0.7659999999999999,0.8420000000000001,0.101,2.05e-05,0.104,0.0389,1,5
0.915,0.748,0.763,0.0235,0.0585,0.385,0.0376,1,5
0.473,0.61,0.231,0.0905,0.00111,0.163,0.0247,1,9
0.7340000000000001,0.59,0.838,0.301,0.0174,0.00701,0.0266,1,5
0.221,0.294,0.13,0.117,0.000103,0.904,0.03,1,2
0.306,0.452,0.182,0.0989,1.91e-05,0.235,0.0274,1,9
0.7490000000000001,0.247,0.232,0.752,0.0818,0.0649,0.0357,1,3
0.514,0.664,0.966,0.0907,1.01e-05,0.0633,0.0294,1,5
0.8759999999999999,0.629,0.358,0.0431,7.72e-05,0.0864,0.0444,1,7
0.935,0.511,0.49,0.135,0.184,0.00148,0.0422,1,7
0.721,0.715,0.961,0.159,1.64e-05,0.141,0.0301,1,5
0.5660000000000001,0.586,0.585,0.0741,0.000124,0.011,0.0398,1,7
0.575,0.6829999999999999,0.935,0.125,0.0,0.00912,0.0361,1,5
0.539,0.266,0.325,0.0964,0.0,0.493,0.0333,1,2
0.417,0.499,0.505,0.0622,0.0,0.397,0.0286,1,0
0.696,0.722,0.93,0.0755,0.0,0.161,0.0901,1,5
0.7340000000000001,0.6559999999999999,0.591,0.301,9.990000000000004e-05,0.0896,0.028,1,7
0.564,0.69,0.947,0.0529,0.0,0.0746,0.0347,1,5
0.989,0.657,0.639,0.0621,0.000119,0.314,0.0596,1,5
0.643,0.58,0.57,0.191,0.0,0.0196,0.0303,1,7
0.6759999999999999,0.625,0.6,0.205,0.000665,0.091,0.0321,1,7
0.79,0.7240000000000001,0.962,0.0545,0.482,0.000378,0.0699,1,1
0.7509999999999999,0.619,0.532,0.123,7.87e-05,0.0113,0.0417,1,7
0.294,0.892,0.732,0.0483,0.00372,0.00268,0.288,1,5
0.973,0.555,0.805,0.0853,0.0,0.048,0.035,1,5
0.545,0.5529999999999999,0.201,0.105,5.36e-06,0.385,0.0261,1,9
0.542,0.637,0.38,0.302,0.0,0.765,0.0356,1,2
0.75,0.599,0.963,0.0931,0.00221,0.0527,0.0441,1,5
0.623,0.7,0.72,0.0645,0.0109,0.000744,0.0516,1,5
0.8270000000000001,0.49,0.626,0.112,0.00406,0.000212,0.0482,1,7
0.836,0.608,0.589,0.179,0.0,0.28,0.0467,1,7
0.892,0.66,0.767,0.35,2.11e-05,0.0971,0.0419,1,5
0.799,0.779,0.964,0.0575,0.000404,0.55,0.0341,1,0
0.732,0.561,0.6709999999999999,0.0755,0.000228,0.329,0.0281,1,5
0.7240000000000001,0.742,0.96,0.128,4.9700000000000015e-05,0.173,0.0291,1,5
0.679,0.55,0.853,0.0333,1.17e-05,0.00308,0.0411,1,5
0.779,0.535,0.277,0.193,0.0,0.00146,0.0266,1,7
0.779,0.72,0.602,0.1,5.48e-06,0.179,0.06,1,5
0.892,0.502,0.53,0.0692,0.000666,0.000245,0.0477,1,7
0.274,0.394,0.166,0.105,8.55e-06,0.168,0.031,1,9
0.725,0.565,0.57,0.4,0.000546,0.0985,0.0336,1,7
0.978,0.6559999999999999,0.7490000000000001,0.0475,0.00242,0.0488,0.0443,1,5
0.648,0.691,0.7070000000000001,0.0814,0.0,0.488,0.0281,1,0
0.71,0.565,0.871,0.207,0.000511,0.192,0.0344,1,5
0.659,0.698,0.745,0.099,0.00026,0.00865,0.053,1,5
0.585,0.612,0.799,0.0635,0.0068,0.0137,0.0337,1,5
0.785,0.797,0.863,0.0691,0.0,0.0712,0.0723,1,5
0.779,0.6890000000000001,0.8959999999999999,0.111,0.039,0.0733,0.0386,1,5
0.684,0.825,0.622,0.106,0.0,0.444,0.256,1,0
0.7829999999999999,0.802,0.89,0.0698,0.0,0.0973,0.0572,1,5
0.987,0.453,0.316,0.268,0.283,0.0195,0.0889,1,7
0.624,0.7509999999999999,0.964,0.285,0.000471,0.194,0.0339,1,5
0.625,0.762,0.696,0.252,0.0,0.0655,0.0562,1,5
0.843,0.609,0.762,0.0517,0.000598,0.307,0.0447,1,5
0.807,0.28,0.912,0.182,7.36e-05,0.000179,0.0473,1,5
0.637,0.5329999999999999,0.292,0.369,1.12e-05,0.16,0.0323,1,9
0.327,0.39,0.198,0.0689,0.06,0.368,0.0333,1,9
0.594,0.347,0.187,0.145,0.0,0.374,0.0324,1,9
0.7709999999999999,0.6759999999999999,0.708,0.247,0.0,0.109,0.0283,1,5
0.264,0.43,0.124,0.127,0.0,0.737,0.0387,1,2
0.805,0.522,0.778,0.118,0.000745,0.193,0.0571,1,5
0.352,0.763,0.732,0.0791,8.45e-05,0.261,0.0555,1,0
0.59,0.657,0.595,0.32,0.0001419999999999,0.347,0.0269,1,0
0.422,0.6920000000000001,0.468,0.0848,0.0,0.0811,0.0333,1,9
0.5760000000000001,0.725,0.757,0.066,0.00406,0.0485,0.0298,1,5
0.862,0.882,0.779,0.0994,0.117,0.341,0.0678,1,5
0.495,0.476,0.446,0.355,1.97e-06,0.161,0.0301,1,9
0.242,0.493,0.345,0.071,0.0,0.68,0.0291,1,2
0.483,0.429,0.254,0.0775,1.12e-05,0.157,0.0261,1,9
0.575,0.586,0.362,0.335,0.0,0.381,0.0299,1,9
0.8079999999999999,0.818,0.931,0.0592,0.0,0.0274,0.0467,1,5
0.981,0.853,0.595,0.306,0.468,0.247,0.0751,1,1
0.602,0.769,0.96,0.0435,0.00113,0.0623,0.0341,1,5
0.852,0.767,0.8859999999999999,0.0837,0.00343,0.0932,0.0729,1,5
0.58,0.8240000000000001,0.851,0.11,0.00246,0.00742,0.0653,1,5
0.908,0.5820000000000001,0.711,0.0625,0.0323,0.311,0.039,1,5
0.921,0.65,0.648,0.134,0.0298,0.000798,0.0359,1,7
0.26,0.6940000000000001,0.366,0.154,0.0,0.504,0.0367,1,2
0.878,0.6779999999999999,0.962,0.112,0.0265,0.162,0.0399,1,5
0.522,0.787,0.923,0.0671,1.34e-06,0.0126,0.0578,1,5
0.682,0.687,0.945,0.195,0.0149,0.0673,0.03,1,5
0.959,0.534,0.7559999999999999,0.347,0.0,0.0089,0.0379,1,5
0.994,0.752,0.856,0.0409,0.00948,0.0824,0.0477,1,5
0.677,0.619,0.5710000000000001,0.0589,6.459999999999997e-05,0.624,0.0746,1,0
0.7090000000000001,0.705,0.79,0.33,0.1669999999999999,0.0101,0.0569,1,5
0.826,0.769,0.762,0.0638,0.0177,0.267,0.0624,1,5
0.6459999999999999,0.6,0.501,0.466,0.0,0.237,0.0228,1,3
0.685,0.943,0.813,0.0604,8.56e-06,0.000507,0.188,1,5
0.65,0.733,0.8109999999999999,0.0558,0.0432,0.0288,0.0694,1,5
0.524,0.643,0.551,0.309,0.000202,0.00701,0.172,1,9
0.598,0.596,0.595,0.241,3.07e-06,0.00808,0.0268,1,7
0.604,0.715,0.632,0.105,0.00152,0.159,0.0321,1,5
0.894,0.66,0.841,0.0765,0.0461,0.375,0.0383,1,5
0.251,0.747,0.7809999999999999,0.063,0.098,0.00249,0.147,1,5
0.83,0.655,0.946,0.268,4.74e-05,0.0873,0.0515,1,5
0.6940000000000001,0.519,0.928,0.111,2.3e-06,0.104,0.0264,1,5
0.944,0.713,0.68,0.365,0.7929999999999999,0.142,0.0768,1,1
0.203,0.579,0.602,0.0866,0.0,0.292,0.0657,1,9
0.292,0.8190000000000001,0.516,0.361,0.0,0.0269,0.49,1,9
0.585,0.61,0.458,0.114,1.88e-05,0.312,0.0406,1,9
0.6679999999999999,0.623,0.728,0.237,0.0326,0.000435,0.0421,1,5
0.919,0.578,0.763,0.118,0.00164,0.0158,0.048,1,5
0.917,0.7090000000000001,0.938,0.0428,2.82e-05,0.241,0.0559,1,5
0.764,0.675,0.909,0.284,0.136,0.105,0.0366,1,5
0.417,0.518,0.311,0.0722,0.0,0.58,0.0325,1,2
0.8220000000000001,0.772,0.526,0.457,0.00148,0.00797,0.123,1,3
0.696,0.7170000000000001,0.904,0.0494,6.11e-05,0.0115,0.0373,1,5
0.8959999999999999,0.5329999999999999,0.324,0.339,0.00191,0.0292,0.055,1,7
0.397,0.523,0.453,0.283,0.0,0.144,0.0405,1,9
0.98,0.268,0.395,0.182,0.00709,0.0192,0.103,1,7
0.7120000000000001,0.627,0.718,0.424,1.48e-06,0.156,0.0406,1,3
0.7,0.767,0.853,0.226,6.21e-06,0.0873,0.0288,1,5
0.613,0.482,0.238,0.129,0.000856,0.46,0.0295,1,9
0.598,0.594,0.433,0.044,0.0,0.6709999999999999,0.0399,1,0
0.725,0.67,0.914,0.132,0.000322,0.243,0.0326,1,5
0.618,0.649,0.667,0.192,1.46e-06,0.596,0.0265,1,0
0.665,0.688,0.726,0.0593,0.0,0.34,0.032,1,5
0.307,0.685,0.5589999999999999,0.0988,0.28,0.797,0.0305,1,2
0.299,0.581,0.276,0.0886,5.75e-05,0.573,0.0289,1,2
0.845,0.517,0.7140000000000001,0.357,0.133,0.117,0.0406,1,5
0.738,0.653,0.932,0.0931,0.0,0.397,0.0285,1,5
0.523,0.612,0.495,0.0727,1.59e-06,0.448,0.0321,1,0
0.857,0.764,0.968,0.102,0.0,0.226,0.0371,1,5
0.8109999999999999,0.809,0.889,0.149,0.00679,0.124,0.0456,1,5
0.5379999999999999,0.606,0.356,0.0989,0.0114,0.0735,0.036,1,9
0.8809999999999999,0.628,0.523,0.115,0.00136,0.254,0.0464,1,7
0.5670000000000001,0.657,0.563,0.0554,2e-05,0.146,0.0261,1,9
0.722,0.623,0.653,0.159,0.0,0.322,0.0321,1,5
0.848,0.612,0.322,0.235,0.1669999999999999,0.000214,0.0306,1,7
0.687,0.799,0.965,0.0307,0.000188,0.193,0.0431,1,5
0.358,0.526,0.399,0.0942,0.0,0.525,0.0243,1,2
0.7809999999999999,0.601,0.882,0.0964,0.0,0.155,0.0686,1,5
0.375,0.624,0.838,0.0952,1.64e-05,0.0897,0.0832,1,5
0.662,0.7979999999999999,0.843,0.296,0.0284,0.00459,0.0347,1,5
0.521,0.716,0.845,0.122,5.33e-06,0.127,0.0295,1,5
0.838,0.634,0.541,0.0522,8.34e-06,0.0531,0.0413,1,7
0.369,0.614,0.733,0.143,0.00235,0.6779999999999999,0.0353,1,0
0.836,0.578,0.932,0.0583,1.36e-06,0.163,0.0512,1,5
0.523,0.52,0.315,0.138,0.0,0.482,0.0238,1,9
0.332,0.594,0.255,0.126,0.0,0.506,0.0283,1,2
0.931,0.534,0.8320000000000001,0.193,0.0,0.0185,0.0613,1,5
0.687,0.438,0.426,0.42,0.0801,0.000668,0.0619,1,7
0.813,0.5,0.7040000000000001,0.0607,0.000143,0.0256,0.062,1,5
0.7559999999999999,0.45,0.541,0.13,0.0,0.289,0.0536,1,7
0.7190000000000001,0.631,0.836,0.1369999999999999,0.000187,0.506,0.0442,1,0
0.7929999999999999,0.6890000000000001,0.911,0.302,0.0062,0.042,0.0363,1,5
0.888,0.693,0.79,0.443,1.84e-05,0.102,0.0646,1,5
0.884,0.6659999999999999,0.754,0.0408,0.00612,0.506,0.0429,1,0
0.6759999999999999,0.5770000000000001,0.6759999999999999,0.0625,2.29e-06,0.000895,0.0295,1,5
0.8859999999999999,0.474,0.635,0.203,0.000151,0.0421,0.0882,1,7
0.762,0.61,0.778,0.419,0.000505,0.00976,0.0316,1,5
0.8490000000000001,0.535,0.885,0.276,6.91e-05,0.182,0.036,1,5
0.679,0.6970000000000001,0.968,0.209,0.000123,0.118,0.0362,1,5
0.633,0.988,0.929,0.0668,1.88e-06,0.0755,0.0888,1,5
0.914,0.519,0.387,0.938,0.00125,0.000317,0.0488,1,3
0.987,0.705,0.735,0.358,0.711,0.107,0.0631,1,1
0.7829999999999999,0.716,0.952,0.0327,0.0346,0.172,0.0496,1,5
0.46,0.41,0.307,0.182,0.47,0.933,0.0574,1,4
0.458,0.51,0.177,0.0853,0.0,0.551,0.0289,1,2
0.8909999999999999,0.701,0.747,0.076,0.0454,0.185,0.0446,1,5
0.918,0.504,0.539,0.78,2.12e-05,0.00164,0.0517,1,3
0.71,0.698,0.691,0.0489,0.0828,0.161,0.0452,1,5
0.855,0.55,0.5670000000000001,0.235,5.97e-05,0.34,0.0428,1,7
0.8420000000000001,0.624,0.257,0.181,2.11e-05,0.264,0.0376,1,7
0.727,0.7,0.7040000000000001,0.0267,0.00131,0.00241,0.0737,1,5
0.865,0.653,0.897,0.168,1.59e-05,0.0868,0.0251,1,5
0.498,0.77,0.949,0.0432,0.000972,0.196,0.0345,1,5
0.88,0.639,0.962,0.0512,2.060000000000001e-05,0.165,0.0401,1,5
0.8490000000000001,0.65,0.889,0.0686,0.0394,0.0601,0.0356,1,5
0.7979999999999999,0.433,0.584,0.048,0.00196,0.0315,0.0805,1,7
0.417,0.6509999999999999,0.245,0.1669999999999999,0.0547,0.00021,0.0281,1,9
0.6940000000000001,0.726,0.586,0.0688,0.107,0.00838,0.0376,1,5
0.95,0.498,0.889,0.168,0.00324,0.0507,0.061,1,5
0.6559999999999999,0.797,0.948,0.0377,0.0,0.0072099999999999,0.0404,1,5
0.815,0.57,0.329,0.444,4.23e-05,0.22,0.0676,1,7
0.731,0.629,0.8690000000000001,0.325,0.00747,0.153,0.0279,1,5
0.525,0.662,0.91,0.0323,0.0,0.218,0.0237,1,5
0.79,0.618,0.688,0.253,0.238,0.0564,0.0308,1,5
0.873,0.6970000000000001,0.57,0.219,0.000701,0.359,0.051,1,7
0.627,0.708,0.764,0.338,3.13e-05,0.0113,0.0614,1,5
0.8859999999999999,0.7170000000000001,0.956,0.0575,0.0299,0.478,0.0472,1,5
0.41,0.723,0.627,0.116,0.000544,0.255,0.0278,1,9
0.297,0.457,0.333,0.109,0.000107,0.6859999999999999,0.0306,1,2
0.597,0.769,0.8059999999999999,0.0514,0.00126,0.305,0.0384,1,5
0.317,0.607,0.429,0.185,6.86e-06,0.53,0.0318,1,2
0.812,0.611,0.845,0.0223,0.00378,0.00487,0.0841,1,5
0.721,0.475,0.52,0.0591,0.000855,0.044,0.0304,1,7
0.461,0.495,0.426,0.0606,0.0,0.399,0.0415,1,9
0.546,0.596,0.255,0.0707,0.00381,0.633,0.0267,1,2
0.879,0.745,0.789,0.251,5.89e-05,0.217,0.0394,1,5
0.7070000000000001,0.687,0.861,0.0891,0.000271,0.0338,0.0547,1,5
0.3,0.326,0.391,0.139,0.0,0.443,0.0454,1,2
0.326,0.769,0.742,0.139,1.63e-06,0.13,0.0409,1,5
0.8370000000000001,0.664,0.732,0.293,0.0,0.107,0.0497,1,5
0.757,0.63,0.737,0.355,4.9e-05,0.128,0.0359,1,5
0.6679999999999999,0.7340000000000001,0.772,0.111,0.0,0.273,0.0449,1,5
0.866,0.614,0.846,0.051,0.00984,0.00812,0.036,1,5
0.905,0.532,0.8220000000000001,0.158,6.76e-06,0.0721,0.0317,1,5
0.6609999999999999,0.536,0.8440000000000001,0.0633,0.0,0.00825,0.0287,1,5
0.93,0.693,0.685,0.304,0.327,0.0176,0.0442,1,5
0.841,0.7240000000000001,0.924,0.0258,4.93e-05,0.038,0.0271,1,5
0.649,0.851,0.846,0.156,0.0029,0.00543,0.0748,1,5
0.476,0.765,0.965,0.165,2.76e-06,0.0504,0.0329,1,5
0.828,0.453,0.394,0.708,0.000465,0.271,0.0661,1,3
0.7090000000000001,0.679,0.8490000000000001,0.0819,0.0,0.0951,0.0466,1,5
0.85,0.606,0.5429999999999999,0.0965,0.000215,0.00882,0.0389,1,7
0.914,0.5720000000000001,0.843,0.319,0.0077599999999999,0.0717,0.0311,1,5
0.706,0.703,0.7659999999999999,0.585,0.00109,0.233,0.0302,1,3
0.586,0.747,0.893,0.0427,8e-05,0.0708,0.0299,1,5
0.716,0.602,0.606,0.125,0.0,0.11,0.0386,1,7
0.352,0.638,0.204,0.105,0.0,0.4920000000000001,0.0268,1,2
0.8320000000000001,0.441,0.6,0.2,1.23e-05,0.0218,0.064,1,7
0.921,0.615,0.7440000000000001,0.443,0.000179,0.0731,0.041,1,3
0.7290000000000001,0.8109999999999999,0.779,0.0626,0.0,0.326,0.0327,1,5
0.882,0.597,0.65,0.0897,0.0,0.0107,0.0288,1,7
0.628,0.74,0.755,0.297,7.63e-05,0.0507,0.0401,1,5
0.91,0.508,0.491,0.15,0.465,0.00134,0.0786,1,7
0.6,0.361,0.289,0.0814,4.2100000000000014e-05,0.0948,0.0307,1,7
0.659,0.7859999999999999,0.935,0.0663,0.0107,0.00384,0.0919,1,5
0.8420000000000001,0.414,0.392,0.374,2.45e-06,0.025,0.0483,1,7
0.936,0.631,0.825,0.0478,0.000204,0.441,0.0314,1,5
0.541,0.723,0.607,0.133,0.00339,0.028,0.0303,1,5
0.845,0.615,0.585,0.0755,2.77e-05,0.0928,0.0393,1,7
0.825,0.67,0.851,0.111,5.66e-06,0.213,0.037,1,5
0.916,0.5670000000000001,0.748,0.0691,0.00108,0.0134,0.0457,1,5
0.59,0.514,0.173,0.126,0.0,0.403,0.0274,1,9
0.797,0.7659999999999999,0.8390000000000001,0.0727,0.293,0.000601,0.0725,1,5
0.5670000000000001,0.698,0.919,0.147,0.234,0.00548,0.0296,1,5
0.534,0.738,0.664,0.116,1.25e-05,0.272,0.0288,1,5
0.67,0.7440000000000001,0.856,0.184,0.0,0.0831,0.0298,1,5
0.6890000000000001,0.733,0.888,0.0656,0.00115,0.0503,0.0388,1,5
0.8540000000000001,0.49,0.443,0.299,0.000735,0.000258,0.0407,1,7
0.539,0.7559999999999999,0.922,0.0453,0.0,0.0165,0.0626,1,5
0.664,0.585,0.715,0.221,1.25e-05,0.26,0.0337,1,5
0.93,0.667,0.893,0.176,0.0,0.0108,0.0608,1,5
0.967,0.332,0.389,0.308,0.0,0.177,0.0679,1,7
0.446,0.921,0.938,0.181,5.33e-05,0.0298,0.0566,1,5
0.236,0.347,0.281,0.111,0.0,0.688,0.0291,1,2
0.754,0.77,0.5589999999999999,0.309,0.0,0.0464,0.0484,1,7
0.507,0.462,0.386,0.253,0.000634,0.022,0.0308,1,9
0.711,0.685,0.944,0.0312,0.000314,0.228,0.0396,1,5
0.377,0.524,0.1369999999999999,0.0715,0.00376,0.239,0.0318,1,9
0.654,0.718,0.696,0.18,0.324,0.0144,0.0605,1,5
0.899,0.659,0.562,0.0629,0.0,0.0035,0.0423,1,7
0.628,0.509,0.342,0.0906,4.11e-06,0.192,0.0352,1,9
0.679,0.608,0.961,0.0591,0.00048,0.0023,0.0314,1,5
0.72,0.536,0.633,0.357,0.000127,0.00202,0.0436,1,7
0.7020000000000001,0.594,0.466,0.142,0.109,0.168,0.0842,1,7
0.442,0.56,0.247,0.264,3.34e-06,0.465,0.0281,1,9
0.495,0.503,0.57,0.622,0.0,0.336,0.0577,1,3
0.6629999999999999,0.8079999999999999,0.515,0.0989,2.53e-05,0.0479,0.157,1,5
0.5710000000000001,0.536,0.397,0.0595,0.0,0.355,0.0278,1,9
0.54,0.752,0.866,0.0813,0.0179,0.117,0.0366,1,5
0.385,0.861,0.494,0.123,0.0,0.154,0.0341,1,9
0.425,0.623,0.392,0.108,8.65e-05,0.306,0.0291,1,9
0.679,0.879,0.7240000000000001,0.0787,0.0087099999999999,0.149,0.0421,1,5
0.383,0.8370000000000001,0.7759999999999999,0.0625,1.26e-06,0.7020000000000001,0.0312,1,0
0.767,0.511,0.467,0.0994,5.06e-06,0.0138,0.0508,1,7
0.217,0.826,0.401,0.0998,0.0,0.88,0.0416,1,2
0.42,0.609,0.448,0.347,0.0,0.08,0.0249,1,9
0.356,0.632,0.197,0.0961,5.76e-06,0.523,0.0309,1,2
0.813,0.561,0.598,0.05,0.000176,0.103,0.0404,1,7
0.956,0.716,0.7659999999999999,0.8809999999999999,5.96e-06,0.0317,0.104,1,3
0.703,0.5770000000000001,0.7829999999999999,0.122,8.98e-05,0.286,0.0498,1,5
0.748,0.433,0.329,0.292,5.76e-05,0.0713,0.0319,1,7
0.252,0.395,0.126,0.101,0.0,0.8,0.0301,1,2
0.575,0.6579999999999999,0.504,0.122,0.0,0.243,0.0267,1,9
0.648,0.466,0.305,0.112,1.49e-05,0.0023,0.028,1,7
0.903,0.59,0.362,0.1689999999999999,2.69e-05,0.132,0.0803,1,7
0.7709999999999999,0.352,0.251,0.183,0.00322,0.00154,0.0371,1,7
0.833,0.434,0.7859999999999999,0.117,0.0486,0.0865,0.048,1,5
0.65,0.659,0.672,0.0625,0.0028,0.0139,0.05,1,5
0.552,0.763,0.7440000000000001,0.28,0.000695,0.119,0.0449,1,5
0.8320000000000001,0.529,0.609,0.175,0.0431,0.00621,0.0297,1,7
0.488,0.462,0.33,0.128,0.0,0.115,0.0287,1,9
0.687,0.759,0.7829999999999999,0.0929,1.86e-06,0.0733,0.0893,1,5
0.677,0.54,0.748,0.224,0.0,0.368,0.0286,1,0
0.88,0.586,0.619,0.212,5.14e-05,0.000181,0.027,1,7
0.823,0.605,0.708,0.288,2.5e-05,0.0131,0.04,1,5
0.866,0.5820000000000001,0.467,0.107,0.0176,0.0733,0.0588,1,7
0.865,0.399,0.416,0.144,1.32e-05,0.129,0.0783,1,7
0.742,0.424,0.375,0.209,0.00962,0.0062299999999999,0.0333,1,7
0.861,0.645,0.7340000000000001,0.109,8.7e-06,0.0746,0.0319,1,5
0.746,0.7509999999999999,0.304,0.996,3.13e-06,0.0965,0.029,1,3
0.941,0.498,0.68,0.872,0.0463,0.127,0.181,1,3
0.956,0.608,0.7070000000000001,0.309,0.0986,0.413,0.0533,1,5
0.652,0.813,0.774,0.343,0.0,0.0647,0.114,1,5
0.871,0.785,0.664,0.135,0.0272,0.113,0.0788,1,5
0.956,0.471,0.715,0.624,0.62,0.000596,0.0403,1,1
0.588,0.644,0.755,0.33,5.56e-05,0.568,0.0339,1,0
0.6609999999999999,0.622,0.574,0.3,0.000942,0.0194,0.03,1,7
0.995,0.394,0.199,0.263,0.00459,0.13,0.105,1,7
0.728,0.949,0.795,0.0465,0.0,0.286,0.211,1,5
0.8909999999999999,0.551,0.8740000000000001,0.0819,0.000114,0.0408,0.0263,1,5
0.669,0.672,0.895,0.12,0.0,0.0315,0.0272,1,5
0.8859999999999999,0.524,0.511,0.331,0.00182,0.00566,0.0385,1,7
0.6579999999999999,0.7909999999999999,0.92,0.303,1.89e-05,0.244,0.0464,1,5
0.458,0.726,0.504,0.111,0.000306,0.195,0.0334,1,9
0.928,0.529,0.47,0.34,3.17e-05,0.000922,0.0362,1,7
0.802,0.802,0.912,0.0727,0.000252,0.0608,0.0513,1,5
0.945,0.5479999999999999,0.918,0.0576,4.34e-05,0.0254,0.0429,1,5
0.919,0.605,0.84,0.057,0.00139,0.000382,0.0503,1,5
0.631,0.715,0.775,0.0742,0.285,0.0334,0.0409,1,5
0.7170000000000001,0.56,0.638,0.11,3.59e-05,0.0139,0.0356,1,7
0.633,0.66,0.8220000000000001,0.359,0.0,0.234,0.097,1,5
0.777,0.448,0.5660000000000001,0.075,0.000182,0.0692,0.0309,1,7
0.6859999999999999,0.3720000000000001,0.526,0.0731,0.279,0.000712,0.0442,1,7
0.685,0.703,0.963,0.0537,0.000567,0.3229999999999999,0.033,1,5
0.713,0.455,0.469,0.37,0.000332,0.23,0.0423,1,7
0.617,0.846,0.835,0.797,0.00109,0.0521,0.0806,1,3
0.583,0.539,0.337,0.111,0.0,0.108,0.0275,1,9
0.809,0.626,0.7879999999999999,0.0353,1.810000000000001e-05,0.00492,0.0276,1,5
0.547,0.685,0.909,0.0694,1.05e-05,0.0306,0.0487,1,5
0.622,0.546,0.3720000000000001,0.193,0.00302,0.0722,0.0247,1,7
0.892,0.6629999999999999,0.637,0.321,0.0,0.0491,0.0379,1,7
0.913,0.511,0.856,0.0864,0.00569,0.0273,0.0323,1,5
0.777,0.565,0.395,0.213,0.0555,0.00224,0.0335,1,7
0.975,0.7020000000000001,0.6459999999999999,0.165,0.000134,0.0305,0.0396,1,5
0.956,0.493,0.831,0.83,0.000295,0.0995,0.0429,1,3
0.795,0.209,0.682,0.355,5.629999999999999e-05,0.0109,0.0443,1,7
0.961,0.449,0.602,0.343,0.00276,0.00854,0.0701,1,7
0.968,0.537,0.348,0.231,0.00945,0.000668,0.0705,1,7
0.701,0.68,0.8240000000000001,0.114,0.00479,0.0341,0.0275,1,5
0.8029999999999999,0.701,0.903,0.7,1.54e-06,0.0544,0.0545,1,3
0.927,0.591,0.8109999999999999,0.0645,0.000877,0.026,0.112,1,5
0.935,0.703,0.938,0.0435,0.000488,0.0991,0.0356,1,5
0.166,0.612,0.0895,0.122,0.0,0.311,0.0278,1,9
0.675,0.648,0.54,0.139,0.000249,0.134,0.0413,1,7
0.726,0.757,0.797,0.144,0.0,0.0576,0.0553,1,5
0.513,0.7290000000000001,0.961,0.375,0.000407,0.069,0.0621,1,5
0.7,0.481,0.218,0.231,0.0806,0.102,0.0342,1,7
0.612,0.6629999999999999,0.4370000000000001,0.162,0.0,0.0923,0.0287,1,9
0.47,0.7559999999999999,0.43,0.126,0.000487,0.196,0.0394,1,9
0.765,0.721,0.948,0.322,2.83e-06,0.0344,0.0345,1,5
0.609,0.495,0.33,0.187,0.0,0.42,0.0339,1,9
0.73,0.596,0.6,0.058,0.00219,0.0873,0.0346,1,7
0.908,0.28,0.26,0.18,8.85e-06,0.0327,0.109,1,7
0.485,0.8170000000000001,0.672,0.0391,0.00021,0.0525,0.143,1,5
0.652,0.728,0.718,0.125,1.59e-06,0.244,0.0245,1,5
0.794,0.715,0.8370000000000001,0.111,1.54e-06,0.212,0.0303,1,5
0.569,0.7240000000000001,0.923,0.038,0.00498,0.157,0.0282,1,5
0.639,0.76,0.973,0.0573,0.000178,0.097,0.0314,1,5
0.764,0.614,0.8,0.0622,0.545,2.43e-05,0.031,1,1
0.775,0.232,0.59,0.0775,0.0225,0.00028,0.0565,1,7
0.589,0.491,0.487,0.136,3.4e-05,0.00543,0.028,1,7
0.779,0.7240000000000001,0.93,0.129,0.00152,0.102,0.037,1,5
0.8240000000000001,0.557,0.5489999999999999,0.0829,0.0,0.0291,0.0524,1,7
0.21,0.595,0.099,0.0918,0.00184,0.685,0.0293,1,2
0.318,0.354,0.281,0.113,0.0389,0.343,0.034,1,9
0.8079999999999999,0.478,0.29,0.209,0.0011,0.0766,0.0459,1,7
0.64,0.54,0.523,0.245,0.000685,0.114,0.0251,1,7
0.8270000000000001,0.758,0.506,0.0951,0.000165,0.00328,0.0774,1,7
0.7929999999999999,0.267,0.526,0.0634,0.0,0.0247,0.0415,1,7
0.441,0.484,0.275,0.276,0.000327,0.453,0.0254,1,2
0.7609999999999999,0.6679999999999999,0.625,0.0679,0.000272,0.0108,0.0462,1,5
0.505,0.731,0.396,0.0409,0.0,0.212,0.0262,1,9
0.955,0.539,0.502,0.0873,3.3100000000000005e-05,0.0894,0.0427,1,7
0.815,0.632,0.687,0.0403,0.0,0.0329,0.0312,1,5
0.81,0.741,0.8270000000000001,0.0921,0.18,0.241,0.0524,1,5
0.967,0.7120000000000001,0.895,0.356,0.0,0.0771,0.047,1,5
0.7070000000000001,0.381,0.605,0.369,0.0,0.104,0.162,1,7
0.6920000000000001,0.57,0.693,0.203,0.0112,0.584,0.0303,1,0
0.893,0.773,0.971,0.0984,2.25e-06,0.0827,0.034,1,5
0.733,0.693,0.899,0.205,1.05e-06,0.0571,0.0467,1,5
0.563,0.4,0.442,0.133,0.0,0.17,0.0307,1,9
0.348,0.602,0.447,0.0697,1.77e-06,0.15,0.0274,1,9
0.884,0.373,0.28,0.329,0.0,0.00409,0.0421,1,7
